ASSAY_ID	ASSAY	PROJECT	PLATE	WELL	WELL_TYPE	RAW_VALUE_A	BSUB_VALUE_A	Z_SCORE_A	RAW_VALUE_B	BSUB_VALUE_B	Z_SCORE_B	RAW_VALUE_C	BSUB_VALUE_C	Z_SCORE_C	COMPOSITE_Z	REPRODUCIBILITY	CHEMBANK_ID	VIRTUAL_ID	SMILES
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D02	positive control	2201.0	554.0	0.86	1815.0	333.0	0.6	1984.0	583.296875	0.785596818400725	1.2936	0.9896			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D03	compound treatment	1733.0	85.6	0.13	1982.5	500.0	0.9	1910.0	509.296875	0.685932021530943	0.992	0.8708	2060069	SpecPlus_000061	COc1cc(cc(O)c1OC)c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D04	compound treatment	1311.0	-336.0	-0.52	1196.0	-286.0	-0.51	1114.0	-286.703125	-0.386137955608875	-0.8205	-0.9916	3173486	SpecPlus_000062	CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CCC3C2CC[C@]4(C)C(CC[C@]34O)C5=CC(=O)OC5)C1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D05	compound treatment	1688.5	41.1	0.06	1856.0	374.0	0.67	1448.0	47.296875	0.0637004518844658	0.4617	0.6806	2060070	SpecPlus_000063	COc1c(O)cc(O)cc1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D06	compound treatment	1447.0	-200.0	-0.31	1518.0	35.9	0.06	1674.0	273.296875	0.368082128811097	0.0708	0.1458	2060071	SpecPlus_000064	CCOC(=O)c1c(C)cc(O)c(C=O)c1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D07	compound treatment	1273.0	-374.0	-0.58	1105.0	-377.0	-0.68	1245.0	-155.703125	-0.209704328717774	-0.847	-0.9245	2060072	SpecPlus_000065	Oc1ccc(cc1)C(C=C)C2=CC(=O)C=CC2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D08	compound treatment	1754.0	107.0	0.16	1596.0	114.0	0.2	1864.0	463.296875	0.623978228882159	0.5737	0.8473	2060073	SpecPlus_000066	CC(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(COC(=O)C)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D09	compound treatment	1886.5	239.0	0.37	1784.5	302.0	0.54	1692.0	291.296875	0.392324917238882	0.754	0.9846	2060074	SpecPlus_000067	COc1cc2OCC3Oc4c5CC(Oc5cc(OC(=O)C)c4C(=O)C3c2cc1OC)C(=C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D10	compound treatment	1763.0	116.0	0.18	1705.0	223.0	0.4	1592.0	191.296875	0.257642759306744	0.4834	0.9498	2060075	SpecPlus_000068	CC(C)CCCC(C)C1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]4(C)CC[C@H](O)C(C)(C)C4CC3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D11	compound treatment	1739.0	91.6	0.14	1747.0	265.0	0.48	1669.0	268.296875	0.36134802091449	0.5654	0.9202	2060076	SpecPlus_000069	COc1cc(OC)c2c(=O)cc(oc2c1)c3ccc(OC)c(I)c3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D12	compound treatment	1826.0	179.0	0.28	1951.0	469.0	0.84	1670.0	269.296875	0.362694842493812	0.8557	0.8927	2060077	SpecPlus_000070	CC(=CCCC1(C)Oc2c(CC=C(C)C)c3OC4(C5CCC=C4C(=O)c3c(O)c2C=C1)C(C/C=C(\C)/C(=O)O)(OC5(C)C)C(=O)O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D13	compound treatment	1685.0	37.6	0.06	1524.5	42.4	0.08	1631.0	230.296875	0.310168800900278	0.2567	0.7906	1095778	SpecPlus_000071	COc1cc(C)c2c(=O)c3c(O)cc(OC)cc3oc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D14	compound treatment	1613.0	-34.4	-0.05	2224.0	742.0	1.33	2195.0	794.296875	1.06977617163754	1.3572	0.7932	3054028	SpecPlus_000072	CC(CCC=C(C)C)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)C4(C)CC[C@H](O)C(C)(C)C4CC3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D15	compound treatment	1931.5	284.0	0.44	2113.0	631.0	1.13	1837.0	436.296875	0.587614046240482	1.248	0.9237	2060078	SpecPlus_000073	COc1cc2OC[C@H]3Oc4c(CC=C(C)C)c(O)ccc4C(=O)[C@H]3c2cc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D16	compound treatment	1040.0	-607.0	-0.94	778.0	-704.0	-1.27	682.5	-718.203125	-0.96729146708605	-1.832	-0.9904	2060079	SpecPlus_000074	CC(=CCCC1(C)Oc2c(CC=C(C)C)c3OC4(C5CC6C=C4C(=O)c3c(O)c2C=C1)C(C/C=C(/C)\C(=O)O)(OC5(C)C)C6O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D17	compound treatment	1578.0	-69.4	-0.11	1762.5	280.0	0.5	1892.0	491.296875	0.661689233103158	0.6111	0.7286	3054030	SpecPlus_000075	Oc1cc(O)cc(/C=C/c2ccccc2)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D18	compound treatment	1605.0	-42.4	-0.07	1688.5	206.0	0.37	1628.0	227.296875	0.306128336162314	0.3531	0.7273	2060080	SpecPlus_000076	CC(=CCCC1(C)Oc2c(CC=C(C)C)c3OC4(C5CC6CC4C(=O)c3c(O)c2C=C1)C(C/C=C(/C)\C(=O)O)(OC5(C)C)C6O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D19	compound treatment	1761.0	114.0	0.18	1892.0	410.0	0.74	1494.0	93.296875	0.125654244533249	0.5996	0.7806	3054032	SpecPlus_000077	COc1cc(C/C=C/c2ccccc2)c(OC)cc1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D20	compound treatment	1833.5	186.0	0.29	1954.0	472.0	0.85	1813.0	412.296875	0.555290328336769	0.9767	0.9265	2060081	SpecPlus_000078	CC(=CCc1c(O)cc(C)oc1=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D21	compound treatment	1521.0	-126.0	-0.2	1599.0	117.0	0.21	1296.0	-104.703125	-0.141016428172384	-0.073	-0.2281	1092958	SpecPlus_000079	COC1=CC(=O)C(=CC1=O)C(C=C)c2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D22	compound treatment	1958.5	311.0	0.48	1797.0	315.0	0.57	1535.0	134.296875	0.180873929285426	0.7092	0.9273	2060082	SpecPlus_000080	COC(=O)c1cc(OC)c(=O)c2c(OC)c(OC)ccc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D23	positive control	1751.0	104.0	0.16	2047.0	565.0	1.02	1820.0	419.296875	0.564718079392019	1.0051	0.8566			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	D24	mock treatment	42.0	-1610.0	-2.48	164.5	-1320.0	-2.37	139.0	-1261.703125	-1.69928899544722	-3.783	-0.9877			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E01	positive control	2124.0	477.0	0.74	-1.0	-1480.0	-2.67	1723.0	322.296875	0.434076386197845	-0.8636	-0.3083			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E02	positive control	2186.0	539.0	0.83	1833.0	351.0	0.63	1629.5	228.796875	0.308148568531296	1.0233	0.9391			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E03	compound treatment	1457.0	-190.0	-0.29	1609.5	127.0	0.23	1878.0	477.296875	0.642833730992659	0.3333	0.4485	2060083	SpecPlus_000081	COC(=O)C(O)[C@H]1C(C)(C)C(=O)C[C@@H]2O[C@@]34CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC(C3=C)[C@]12C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E04	compound treatment	1568.0	-79.4	-0.12	1396.5	-85.6	-0.15	1595.0	194.296875	0.261683224044709	-0.0087	-0.0267	2060084	SpecPlus_000082	C[C@@]12CCC3C(CC[C@H]4CC=CC[C@@]43C)C2CCC1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E05	compound treatment	1497.0	-150.0	-0.23	1486.0	3.88	0.01	1170.0	-230.703125	-0.310715947166877	-0.3097	-0.7977	2060085	SpecPlus_000083	C[C@]12CCC3[C@@](C)([C@H](O)CC4[C@]3(C)C=CC(=O)OC4(C)C)C25OC5C(=O)O[C@H]1c6ccoc6
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E06	compound treatment	1987.0	340.0	0.53	1797.0	315.0	0.57	1586.0	185.296875	0.249561829830816	0.7743	0.9539	2060086	SpecPlus_000084	CCC(C)C(=O)O[C@@H]1C[C@@]2(C)[C@@H](OC(=O)CC32OC4(C)OC53[C@H](OC(=O)C(C)C)[C@@]6(O)[C@@H](OC(=O)C7(C)OC7C)[C@@]8(C)C[C@]6(O)[C@@](C)([C@H]8CC(=O)OC)C15O4)c9ccoc9
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E07	compound treatment	1600.0	-47.4	-0.07	1782.0	300.0	0.54	1390.5	-10.203125	-0.0137417889265134	0.2611	0.4795	2060087	SpecPlus_000085	COC(=O)C(O)[C@H]1C(C)(C)C(OC(=O)/C(=C/C)/C)[C@@H]2C=C3C(CC[C@@]4(C)[C@@H](OC(=O)CC34)c5ccoc5)[C@@]1(C)C2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E08	compound treatment	1500.0	-147.0	-0.23	1634.0	152.0	0.27	1462.5	61.796875	0.0832293647846258	0.0741	0.2027	2060088	SpecPlus_000086	COc1cc2ccc(=O)oc2c(OC)c1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E09	compound treatment	1680.0	32.6	0.05	1470.0	-12.1	-0.02	1203.0	-197.703125	-0.266270835049272	-0.1372	-0.5047	2060089	SpecPlus_000087	CCC(C)C(=O)O[C@@H]1C[C@@]2(C)[C@@H](OC(=O)CC32OC4(C)O[C@]53[C@H](OC(=O)C)[C@@]6(O)C(OC(=O)C7(C)OC7C)C8(C)CC6(O)[C@@](C)([C@H]8CC(=O)OC)[C@@]15O4)c9ccoc9
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E10	compound treatment	1503.0	-144.0	-0.22	1573.0	90.9	0.16	1400.0	-0.703125	-9.46983922960344E-4	-0.0352	-0.127	1000946	SpecPlus_000088	COc1ccc(CC2N(C)CCc3cc(OC)c(OC)cc23)cc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E11	compound treatment	1458.0	-189.0	-0.29	1542.0	59.9	0.11	1448.0	47.296875	0.0637004518844658	-0.0702	-0.2204	2060090	SpecPlus_000089	COC(=O)C[C@H]1C(C)(C)C(OC(=O)C)[C@]2(O)C=C3C(CC[C@@]4(C)[C@@H](OC(=O)CC34)c5ccoc5)[C@@]1(C)C2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E12	compound treatment	1594.0	-53.4	-0.08	1755.0	273.0	0.49	1452.0	51.296875	0.0690877382017513	0.2755	0.5484	1029487	SpecPlus_000090	OCC(O)Cc1ccc2OCOc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E13	compound treatment	1699.0	51.6	0.08	1724.0	242.0	0.43	1649.0	248.296875	0.334411589328063	0.4903	0.8843	2060091	SpecPlus_000091	CC(CC(O)C1OC1(C)C)[C@@H]2CCC3(C)C4=CCC5C(C)(C)C(=O)CCC5(C)C4CC[C@@]23C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E14	compound treatment	1369.5	-278.0	-0.43	1869.5	387.0	0.7	1569.0	168.296875	0.226665862982353	0.2849	0.3353	2060092	SpecPlus_000092	CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CCC3C4CC=C(C(=O)C)[C@@]4(C)C(=O)CC32)C1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E15	compound treatment	1634.5	-12.9	-0.02	1362.0	-120.0	-0.22	1506.0	105.296875	0.141816103485106	-0.0544	-0.2098	2060093	SpecPlus_000093	CC([C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)C3CC[C@@]12C)C5OC(C)(C)C(O)C5O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E16	compound treatment	1588.0	-59.4	-0.09	1599.5	117.0	0.21	1506.0	105.296875	0.141816103485106	0.1507	0.5573	3472730	SpecPlus_000094	CC12CCC3C(CC=C4CC(O)CCC34C)C2CCC1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E17	compound treatment	1440.0	-207.0	-0.32	1756.0	274.0	0.49	1722.0	321.296875	0.432729564618524	0.3489	0.4781	2060094	SpecPlus_000095	COC(=O)C(O)[C@H]1C(C)(C)[C@@H](OC(=O)C)[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E18	compound treatment	1062.0	-585.0	-0.91	1322.0	-160.0	-0.29	1050.5	-350.203125	-0.471661125895782	-0.9614	-0.9062	3173612	SpecPlus_000096	CC(=O)OC1CC2(O)C3CCC4CC(CC[C@]4(C)C3CC[C@]2(C)C1C5=CC(=O)OC5)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E19	compound treatment	1390.0	-257.0	-0.4	1751.5	269.0	0.48	1650.0	249.296875	0.335758410907384	0.2436	0.3425	2060095	SpecPlus_000097	COC(=O)C[C@H]1C(C)(C)[C@@H](O)C[C@@H]2O[C@@]34CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC(C3=C)[C@]12C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E20	compound treatment	1600.0	-47.4	-0.07	1776.0	294.0	0.53	1560.5	159.796875	0.215217879558121	0.387	0.6727	2060096	SpecPlus_000098	CC(=O)O[C@@H]1CC(=O)[C@@]2(C)C(CC(=O)[C@]3(C)C2CC[C@@]4(C)[C@@H](OC(=O)C5OC543)c6ccoc6)C1(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E21	compound treatment	1609.0	-38.4	-0.06	1733.0	251.0	0.45	1495.5	94.796875	0.127674476902231	0.2999	0.6345	2060097	SpecPlus_000099	C[C@]12CCC3C([C@H](O)CC4C(C)(C)C(=O)C=C[C@]34C)[C@]25O[C@@H]5C[C@H]1c6ccoc6
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E22	compound treatment	1490.5	-157.0	-0.24	1472.0	-10.1	-0.02	1422.0	21.296875	0.02868309082211	-0.1341	-0.5471	2060098	SpecPlus_000100	C[C@@]12CCC3C(CC[C@H]4C[C@@H](Cl)CC[C@@]43C)C2CCC1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E23	positive control	1943.0	296.0	0.46	1998.5	516.0	0.93	1863.0	462.296875	0.622631407302838	1.1596	0.96			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	E24	positive control	1269.0	-378.0	-0.59	1573.0	90.9	0.16	1829.0	428.296875	0.576839473605911	0.0894	0.1067			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F01	positive control	2326.0	679.0	1.05	1918.5	436.0	0.78	1909.0	508.296875	0.684585199951621	1.4544	0.9836			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F02	positive control	1937.5	290.0	0.45	1645.0	163.0	0.29	1825.0	424.296875	0.571452187288626	0.7581	0.9677			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F03	compound treatment	1698.0	50.6	0.08	1533.5	51.4	0.09	1515.0	114.296875	0.153937497698998	0.1874	0.9569	3173615	SpecPlus_000101	CCC(CCC(C)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C)C(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F04	compound treatment	1553.0	-94.4	-0.15	1698.0	216.0	0.39	1583.0	182.296875	0.245521365092852	0.2816	0.5842	2060099	SpecPlus_000102	Oc1cc(O)c2c(=O)c(coc2c1)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F05	compound treatment	1579.0	-68.4	-0.11	1763.0	281.0	0.51	1443.0	42.296875	0.0569663439878589	0.2634	0.5073	2060100	SpecPlus_000103	OC(=O)c1cc(O)c(=O)c2c(O)c(O)ccc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F06	compound treatment	1437.0	-210.0	-0.33	1648.5	166.0	0.3	1377.0	-23.703125	-0.0319238802473521	-0.0336	-0.0758	2060101	SpecPlus_000104	COc1ccc(cc1OC)[C@H]2Oc3c(I)c(OC)cc(OC)c3C[C@@H]2O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F07	compound treatment	1450.5	-197.0	-0.3	1244.0	-238.0	-0.43	1335.5	-65.203125	-0.0878169757891893	-0.4738	-0.8893	2060102	SpecPlus_000105	COc1ccc2C(=O)c3cc(OC)c(OC)cc3CC(=O)COc2c1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F08	compound treatment	1832.0	185.0	0.29	2009.0	527.0	0.95	1451.0	50.296875	0.06774091662243	0.751	0.7571	2060103	SpecPlus_000106	COc1ccc2C(=O)[C@@H]3[C@@H](COc4cc(OC)c(OC)cc34)Oc2c1CC=C(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F09	compound treatment	1561.0	-86.4	-0.13	1613.5	131.0	0.24	1529.0	128.296875	0.172792999809498	0.159	0.4941	1082584	SpecPlus_000107	COc1cc2OCc3oc4c5CC(Oc5ccc4c(=O)c3-c2cc1OC)C(=C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F10	compound treatment	1706.5	59.1	0.09	1992.0	510.0	0.92	1784.0	383.296875	0.516232502536449	0.8802	0.8334	2060104	SpecPlus_000108	COc1cc(C)c2c(=O)c3c(O)cc(O)cc3oc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F11	compound treatment	1413.0	-234.0	-0.36	1613.0	131.0	0.24	1534.0	133.296875	0.179527107706104	0.0302	0.0645	1105460	SpecPlus_000109	COc1ccc2C3COc4cc(O)ccc4C3Oc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F12	compound treatment	1674.0	26.6	0.04	1870.0	388.0	0.7	1551.5	150.796875	0.203096485344229	0.5437	0.7472	2060105	SpecPlus_000110	CC1(C)Oc2cc3occ(c4ccc5OCOc5c4)c(=O)c3c(O)c2C=C1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F13	compound treatment	1390.0	-257.0	-0.4	1869.0	387.0	0.7	1411.0	10.296875	0.0138680534495748	0.1798	0.2242	2060106	SpecPlus_000111	COc1cc(cc(OC)c1OC)c2coc3cc(OC)c(OC)c(OC)c3c2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F14	compound treatment	1356.0	-291.0	-0.45	1307.0	-175.0	-0.31	1252.0	-148.703125	-0.200276577662524	-0.5577	-0.953	2060107	SpecPlus_000112	COC1=C(OC)C(=O)C(=CC1=O)[C@H](C=C)c2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F15	compound treatment	1646.5	-0.911	0.0	1459.0	-23.1	-0.04	1700.0	299.296875	0.403099489873453	0.2079	0.5131	1372522	SpecPlus_000113	COc1ccc(cc1)c2coc3cc(OC)ccc3c2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F16	compound treatment	1437.0	-210.0	-0.33	1807.0	325.0	0.58	1469.0	68.296875	0.0919837050502148	0.2025	0.2999	2060108	SpecPlus_000114	CC1=C(Cl)C(=O)C=C(O)C21Oc3cc(O)c(Cl)c(C)c3C2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F17	compound treatment	1610.0	-37.4	-0.06	1868.0	386.0	0.69	1791.0	390.296875	0.525660253591699	0.6707	0.7688	1539748	SpecPlus_000115	COc1ccccc1c2coc3cc(O)ccc3c2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F18	compound treatment	1649.0	1.59	0.0	1938.5	456.0	0.82	1775.5	374.796875	0.504784519112217	0.7667	0.7957	2060109	SpecPlus_000116	CC(=O)Oc1ccc2C3c4cc(OC(=O)C)c(OC(=O)C)c(OC(=O)C)c4CC3(O)COc2c1OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F19	compound treatment	1631.5	-15.9	-0.02	1857.0	375.0	0.67	1720.5	319.796875	0.430709332249542	0.6237	0.7792	2060110	SpecPlus_000117	COc1ccc(c(OC)c1)c2coc3cc(O)ccc3c2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F20	compound treatment	1407.0	-240.0	-0.37	1909.5	427.0	0.77	1503.5	102.796875	0.138449049536802	0.3089	0.3572	2060111	SpecPlus_000118	COc1cc(O)c(cc1O)C(=O)c2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F21	compound treatment	1517.5	-130.0	-0.2	1885.5	403.0	0.73	1770.5	369.796875	0.49805041121561	0.5903	0.654	2060112	SpecPlus_000119	COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F22	compound treatment	1613.0	-34.4	-0.05	1961.0	479.0	0.86	1733.0	332.296875	0.447544601991059	0.7249	0.7457	2060113	SpecPlus_000120	Cc1cc(O)cc(O)c1C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F23	positive control	2080.0	433.0	0.67	1499.0	16.9	0.03	1608.5	207.796875	0.279865315365547	0.5655	0.7789			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	F24	positive control	1266.0	-381.0	-0.59	1274.5	-208.0	-0.37	1875.0	474.296875	0.638793266254694	-0.1874	-0.198			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G01	positive control	2181.0	534.0	0.83	-1.0	-1480.0	-2.67	1824.0	423.296875	0.570105365709304	-0.7341	-0.2576			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G02	positive control	2147.0	500.0	0.77	1775.0	293.0	0.53	1572.0	171.296875	0.230706327720317	0.8835	0.9172			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G03	compound treatment	1613.0	-34.4	-0.05	1827.0	345.0	0.62	1440.0	39.296875	0.0529258792498948	0.3579	0.5729	3173736	SpecPlus_000121	C[C@]12CCC3[C@@]4(C)[C@@H](O)C[C@@H](O)C(C)(C)C4C[C@@H](O)[C@@]3(C)C25OC5C[C@H]1c6ccoc6
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G04	compound treatment	1406.5	-241.0	-0.37	1897.0	415.0	0.75	1659.0	258.296875	0.347879805121277	0.4164	0.4608	2060114	SpecPlus_000122	COc1c2OCOc2cc3cc[n+](C)cc13
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G05	compound treatment	1338.0	-309.0	-0.48	1569.0	86.9	0.16	1715.0	314.296875	0.423301813563274	0.0582	0.0886	2060115	SpecPlus_000123	CC(=CCOc1cc2oc(=O)ccc2cc1O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G06	compound treatment	1242.0	-405.0	-0.63	1562.0	79.9	0.14	1719.0	318.296875	0.428689099880559	-0.0317	-0.0409	1019607	SpecPlus_000124	CN(C)Cc1c(C)[nH]c2ccccc12
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G07	compound treatment	1374.0	-273.0	-0.42	1207.0	-275.0	-0.49	1540.0	139.296875	0.187608037182033	-0.4215	-0.6223	2060116	SpecPlus_000125	CCC(=O)OC1[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@](C)([C@@H](CC(=O)OC)C1(C)C)C2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G08	compound treatment	1588.0	-59.4	-0.09	1679.0	197.0	0.35	1767.0	366.296875	0.493336535687986	0.4362	0.7102	2060117	SpecPlus_000126	Cc1ccc2c(CC[C@H]3CC(=O)CC[C@@]32C)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1081	G09	compound treatment	1736.0	88.6	0.14	1911.0	429.0	0.77	1652.0	251.296875	0.338452054066027	0.7198	0.8435	2060118	SpecPlus_000127	COC(=O)CC1C(C)(C)C(O)C[C@@H]2O[C@@]34CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC(C3=C)[C@]12C
